"ID","Year_Birth","Education","Marital_Status","Income","Kidhome","Teenhome","Dt_Customer","Recency","Complain","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","AcceptedCmp1","AcceptedCmp2","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","Response","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","Income","Z_CostContact","Z_Revenue","Response_Total","Age","Age_Group"
9606,1965,PhD,Married,,0,0,"08-27-2013",64,0,882,29,514,38,29,44,1,1,0,0,0,1,1,4,2,6,3," $69,969.00 ","","","3",61,"56+"
9612,1987,"2n Cycle",Single,,0,0,"07-02-2014",3,0,1,8,6,4,8,16,1,0,0,0,0,0,0,1,0,3,7," $23,830.00 ","","","0",39,"36-45"
9617,1951,Graduation,Single,,0,0,"04-16-2014",37,0,0,4,5,6,0,4,1,0,0,0,0,0,0,1,0,3,3," $15,033.00 ","","","0",75,"56+"
9624,1958,PhD,Together,,0,0,"06-13-2014",46,0,603,45,207,36,18,54,1,0,0,0,0,0,0,3,4,6,1," $65,488.00 ","","","0",68,"56+"
9635,1983,Master,Married,,0,0,"04-20-2014",13,0,66,2,40,4,3,14,1,0,0,0,0,0,0,3,1,3,6," $35,876.00 ","","","0",43,"36-45"
9645,1968,Graduation,Married,,0,0,"10-14-2012",98,0,920,138,168,36,46,30,1,0,0,0,0,0,0,9,4,10,6," $64,590.00 ","","","0",58,"56+"
9648,1967,Graduation,Single,,1,1,"03-11-2012",20,0,153,4,56,0,9,31,4,0,0,0,0,0,0,5,1,4,8," $46,904.00 ","","","0",59,"56+"
9653,1975,Graduation,Married,,0,1,"10-16-2012",16,0,27,1,14,4,1,21,2,0,0,0,0,0,0,2,0,3,8," $35,797.00 ","","","0",51,"46-55"
9665,1957,PhD,Divorced,,0,1,"04-27-2013",48,0,267,3,30,4,0,57,4,0,0,0,0,0,0,5,2,5,6," $54,237.00 ","","","0",69,"56+"
9668,1971,Graduation,Married,,1,0,"12-01-2013",14,0,4,16,20,0,17,20,3,0,0,0,0,0,0,2,0,4,8," $18,793.00 ","","","0",55,"46-55"
9671,1968,Graduation,Married,,1,1,"01-26-2014",47,0,14,3,21,2,1,28,4,0,0,1,0,0,1,3,1,2,8," $19,514.00 ","","","2",58,"56+"
9672,1970,"2n Cycle",Married,,1,1,"12-21-2013",82,0,8,3,9,19,4,22,3,0,0,0,0,0,0,1,1,3,6," $23,162.00 ","","","0",56,"56+"
9687,1975,Graduation,Single,,0,0,"05-31-2014",1,0,184,174,256,50,30,32,1,0,0,0,0,0,0,5,4,6,2," $73,170.00 ","","","0",51,"46-55"
9697,1951,Graduation,Married,,0,2,"06-03-2014",86,0,335,42,127,28,5,5,3,0,0,0,0,0,0,7,2,8,6," $53,790.00 ","","","0",75,"56+"
9699,1966,Graduation,Divorced,,0,1,"12-21-2013",12,0,357,35,271,28,28,14,3,0,0,0,0,0,0,6,2,12,5," $67,272.00 ","","","0",60,"56+"
9701,1988,Graduation,Together,,1,0,"03-19-2013",13,0,32,34,41,73,16,116,3,0,0,0,0,0,0,4,2,3,7," $41,883.00 ","","","0",38,"36-45"
9703,1970,PhD,Married,,1,1,"10-15-2012",70,0,77,2,35,0,1,69,4,0,0,1,0,0,1,3,2,2,7," $38,097.00 ","","","2",56,"56+"
9706,1974,PhD,Single,,1,0,"06-24-2013",98,0,62,1,20,4,0,7,2,0,0,0,0,0,0,2,1,3,8," $31,560.00 ","","","0",52,"46-55"
9707,1969,PhD,Married,,0,1,"11-23-2012",65,0,1103,0,45,0,0,34,3,0,1,0,1,0,0,4,2,11,8," $55,212.00 ","","","2",57,"56+"
9710,1969,PhD,Divorced,,0,1,"01-20-2013",80,0,708,7,62,0,0,15,2,0,0,0,0,0,0,11,3,7,8," $58,086.00 ","","","0",57,"56+"
9723,1960,Graduation,Married,,0,1,"10-01-2013",8,0,530,142,217,62,9,56,4,0,0,0,1,0,0,7,4,13,5," $67,716.00 ","","","1",66,"56+"
9725,1966,PhD,Together,,1,1,"05-06-2014",16,0,8,0,3,0,0,1,1,0,0,1,0,0,0,1,0,2,8," $28,764.00 ","","","1",60,"56+"
9727,1957,Graduation,Married,,0,0,"02-28-2014",13,0,4,24,11,16,1,25,1,0,0,0,0,0,0,2,0,4,6," $23,539.00 ","","","0",69,"56+"
9729,1955,Graduation,Widow,,1,1,"02-06-2013",48,0,189,10,253,56,43,64,6,0,0,0,0,0,0,8,2,7,7," $58,275.00 ","","","0",71,"56+"
9733,1978,Basic,Together,,1,0,"09-09-2012",52,0,1,4,10,29,0,36,1,0,0,1,0,0,0,1,1,2,6," $24,882.00 ","","","1",48,"46-55"
9736,1980,Graduation,Married,,1,1,"12-24-2012",51,0,53,5,19,2,13,4,3,0,0,0,0,0,0,3,0,3,8," $41,850.00 ","","","0",46,"46-55"
9738,1986,Master,Together,,1,0,"01-13-2013",43,0,65,4,16,0,4,11,1,0,0,0,0,0,0,3,0,3,8," $42,386.00 ","","","0",40,"36-45"
9739,1963,Graduation,Single,,0,1,"01-19-2013",55,0,62,0,22,3,1,26,2,0,0,0,0,0,0,2,2,2,7," $34,377.00 ","","","0",63,"56+"
9743,1955,Graduation,Married,,0,1,"11-01-2013",85,0,1449,89,161,69,35,107,2,0,0,0,0,1,0,11,8,8,6," $76,998.00 ","","","1",71,"56+"
9750,1961,PhD,Divorced,,0,1,"07-02-2013",41,0,731,60,353,78,12,73,5,0,0,0,0,0,0,10,3,5,7," $64,325.00 ","","","0",65,"56+"
9757,1972,Graduation,Together,,0,0,"04-10-2013",98,0,997,15,414,99,30,76,1,0,1,0,1,1,0,5,6,12,2," $84,906.00 ","","","3",54,"46-55"
9760,1963,PhD,Widow,,0,1,"01-25-2013",24,0,953,0,71,0,0,174,6,0,0,0,0,0,1,10,5,10,8," $52,278.00 ","","","1",63,"56+"
9771,1988,"2n Cycle",Single,,1,0,"05-10-2012",97,0,104,20,101,24,15,5,6,0,0,0,0,0,0,5,1,5,9," $23,331.00 ","","","0",38,"36-45"
9780,1971,Master,Together,,0,1,"06-25-2013",12,0,465,25,132,136,0,37,2,0,0,0,0,0,0,8,3,13,4," $71,499.00 ","","","0",55,"46-55"
9790,1957,Graduation,Single,,0,0,"11-23-2013",12,0,912,72,170,47,36,97,1,0,0,0,0,1,1,11,3,4,4," $78,499.00 ","","","2",69,"56+"
9797,1956,Graduation,Married,,0,1,"04-13-2014",38,0,228,19,130,4,11,51,2,0,0,0,0,0,0,3,3,8,2," $58,116.00 ","","","0",70,"56+"
9799,1968,PhD,Divorced,,1,1,"08-05-2013",57,0,866,21,151,28,21,86,3,0,0,0,0,0,0,2,2,12,5," $83,664.00 ","","","0",58,"56+"
9805,1953,Master,Together,,0,1,"06-20-2013",65,0,320,48,133,39,72,48,4,0,0,0,0,0,0,6,2,10,4," $56,129.00 ","","","0",73,"56+"
9817,1970,Master,Single,,0,0,"08-21-2012",71,0,853,10,143,13,10,20,2,0,0,0,0,0,0,9,4,12,8," $44,802.00 ","","","0",56,"56+"
9826,1972,PhD,Single,,0,0,"12-09-2012",96,0,899,102,838,133,102,40,1,0,0,0,0,0,1,5,6,10,2," $86,857.00 ","","","1",54,"46-55"
9829,1978,Graduation,Together,,1,0,"12-02-2014",42,0,22,4,17,12,10,13,3,0,0,0,0,0,0,2,0,4,6," $28,587.00 ","","","0",48,"46-55"
9847,1955,"2n Cycle",Married,,0,1,"03-08-2012",39,0,313,15,47,20,0,192,2,0,0,0,0,0,0,7,4,3,6," $62,972.00 ","","","0",71,"56+"
9850,1972,"2n Cycle",Married,,1,0,"11-29-2012",32,0,3,6,7,0,0,3,1,0,0,0,0,0,0,0,0,3,7," $24,884.00 ","","","0",54,"46-55"
9855,1952,PhD,Single,,0,1,"08-25-2013",25,0,899,0,101,0,0,20,1,1,0,0,0,0,0,6,6,13,4," $62,000.00 ","","","1",74,"56+"
9860,1959,Graduation,Together,,0,1,"03-15-2013",11,0,159,0,22,2,1,31,3,0,0,0,0,0,0,4,1,4,7," $44,911.00 ","","","0",67,"56+"
9862,1969,Graduation,Together,,1,0,"11-14-2013",37,0,1,6,7,11,5,3,2,0,0,0,0,0,0,2,0,3,6," $21,918.00 ","","","0",57,"56+"
9888,1969,Graduation,Together,,0,0,"06-25-2014",3,0,458,81,356,106,50,40,1,0,0,0,0,0,0,4,4,7,2," $68,695.00 ","","","0",57,"56+"
9904,1956,Graduation,Married,,0,1,"03-29-2013",50,0,336,123,274,46,123,141,5,0,0,0,0,0,0,6,5,12,3," $71,391.00 ","","","0",70,"56+"
9905,1952,Graduation,Together,,1,1,"07-13-2013",69,0,135,1,41,10,1,67,5,0,0,1,0,0,0,3,3,3,6," $34,074.00 ","","","1",74,"56+"
9907,1969,Master,Together,,0,1,"04-12-2013",80,0,742,28,152,25,9,57,2,0,0,0,0,0,0,6,8,10,4," $66,476.00 ","","","0",57,"56+"
9909,1996,"2n Cycle",Married,,0,0,"09-11-2012",24,0,3,18,14,15,22,50,3,0,0,0,0,0,1,3,1,3,9," $7,500.00 ","","","1",30,"26-35"
9916,1954,Graduation,Married,,1,1,"03-11-2012",92,1,34,1,14,0,0,5,3,0,0,0,0,0,0,2,0,3,8," $38,998.00 ","","","0",72,"56+"
9923,1972,Master,Single,,1,1,"09-18-2013",6,0,68,0,16,0,0,8,3,0,0,0,0,0,0,2,0,4,7," $46,423.00 ","","","0",54,"46-55"
9925,1981,PhD,Together,,1,0,"05-25-2013",97,0,127,1,56,0,1,31,3,0,0,1,0,0,0,4,2,3,7," $39,665.00 ","","","1",45,"36-45"
9930,1944,PhD,Single,,0,0,"05-11-2013",8,0,606,148,228,15,148,22,1,0,0,0,0,0,0,6,8,13,2," $82,716.00 ","","","0",82,"56+"
9931,1963,PhD,Married,,1,1,"06-23-2014",29,0,5,0,1,1,1,1,15,0,0,0,0,0,0,0,0,0,19," $4,023.00 ","","","0",63,"56+"
9937,1979,Graduation,Single,,0,0,"02-01-2014",75,0,187,81,149,25,43,91,1,0,0,0,0,0,0,2,2,12,1," $70,337.00 ","","","0",47,"46-55"
9938,1954,Graduation,Married,,0,0,"09-19-2013",82,0,519,17,813,27,173,51,1,0,0,0,0,1,0,4,6,6,2," $80,067.00 ","","","1",72,"56+"
9940,1958,Graduation,Together,,0,1,"12-23-2012",97,0,382,114,276,75,124,38,2,0,0,0,0,0,0,6,4,4,3," $64,961.00 ","","","0",68,"56+"
9949,1976,Graduation,Married,,0,2,"10-18-2012",36,0,598,16,141,32,41,49,3,0,0,0,0,0,0,3,3,6,8," $59,809.00 ","","","0",50,"46-55"
9952,1947,Master,Together,,0,0,"11-12-2013",53,0,368,32,639,13,43,10,1,0,0,0,0,0,0,4,7,5,1," $78,093.00 ","","","0",79,"56+"
9955,1954,Graduation,Together,,0,1,"12-02-2013",20,0,69,8,26,12,7,12,2,0,0,0,0,0,0,3,0,4,7," $39,898.00 ","","","0",72,"56+"
9958,1972,Graduation,Married,,0,1,"03-29-2014",54,0,642,14,49,0,7,57,1,0,0,0,0,0,0,9,2,9,5," $65,685.00 ","","","0",54,"46-55"
9960,1991,Basic,Single,,1,0,"04-30-2014",52,0,0,0,1,8,3,2,1,0,0,0,0,0,0,1,0,2,7," $26,868.00 ","","","0",35,"26-35"
9964,1979,Graduation,Single,,0,1,"07-08-2013",56,0,162,50,100,55,30,27,1,0,0,0,0,0,0,4,2,8,4," $61,825.00 ","","","0",47,"46-55"
9967,1974,Graduation,Divorced,,1,1,"05-30-2013",30,0,160,15,196,15,11,50,8,0,0,0,0,0,0,6,1,7,8," $53,034.00 ","","","0",52,"46-55"
9970,1977,Graduation,Together,,0,1,"10-17-2013",3,0,42,11,57,10,28,14,1,0,0,0,0,0,0,1,1,6,2," $55,375.00 ","","","0",49,"46-55"
9971,1964,PhD,Married,,0,1,"11-04-2014",22,0,397,19,69,12,0,9,1,0,0,0,0,0,0,4,4,8,2," $65,526.00 ","","","0",62,"56+"
9972,1955,PhD,Together,,1,1,"04-13-2014",25,0,38,0,2,0,0,6,1,0,1,1,0,0,0,1,0,3,7," $46,015.00 ","","","2",71,"56+"
9973,1963,Graduation,Married,,0,2,"10-17-2012",28,0,370,9,92,6,9,4,3,0,0,0,0,0,0,7,1,8,7," $50,437.00 ","","","0",63,"56+"
9974,1974,Graduation,Married,,1,0,"12-07-2013",75,0,15,6,20,4,5,20,1,0,0,0,0,0,0,3,1,2,7," $30,631.00 ","","","0",52,"46-55"
9977,1973,Graduation,Divorced,,0,1,"09-17-2013",99,0,321,11,309,33,26,34,3,0,0,0,0,0,0,9,3,5,4," $78,901.00 ","","","0",53,"46-55"
9984,1981,"2n Cycle",Married,,1,1,"03-27-2013",25,0,349,16,144,28,5,182,5,1,0,1,0,0,1,8,5,4,8," $56,337.00 ","","","3",45,"36-45"
9986,1982,Graduation,Together,,1,0,"02-22-2014",8,0,16,0,23,3,2,10,3,0,0,0,0,0,1,4,1,2,7," $19,444.00 ","","","1",44,"36-45"
9988,1976,Master,Single,,0,1,"03-03-2013",84,0,553,25,142,65,67,8,3,0,0,0,0,0,0,6,3,13,4," $70,379.00 ","","","0",50,"46-55"
9999,1965,Graduation,Together,,0,0,"09-27-2012",2,0,610,105,125,137,42,21,1,0,0,0,0,0,0,9,4,9,5," $75,276.00 ","","","0",61,"56+"
10001,1985,"2n Cycle",Together,,1,0,"01-08-2012",98,0,5,17,17,13,14,34,4,0,0,0,0,0,0,2,1,3,9," $7,500.00 ","","","0",41,"36-45"
10010,1953,PhD,Divorced,,1,1,"06-09-2012",43,0,100,2,16,2,1,31,4,0,0,0,0,0,1,3,2,2,9," $36,957.00 ","","","1",73,"56+"
10022,1973,PhD,Single,,1,1,"09-02-2014",78,0,12,0,4,0,0,0,1,0,0,0,0,0,0,1,0,2,5," $54,466.00 ","","","0",53,"46-55"
10031,1976,PhD,Married,,1,1,"10-02-2013",50,0,20,2,23,3,1,4,5,0,0,0,0,0,0,3,0,4,8," $16,927.00 ","","","0",50,"46-55"
10032,1976,Graduation,Divorced,,1,0,"01-18-2014",86,0,3,5,14,2,12,17,4,0,0,0,0,0,0,3,1,3,6," $12,571.00 ","","","0",50,"46-55"
10033,1973,"2n Cycle",Divorced,,1,0,"02-13-2014",54,0,2,3,10,11,2,10,1,0,0,0,0,0,0,1,0,3,6," $31,163.00 ","","","0",53,"46-55"
10037,1993,Graduation,Single,,0,0,"04-05-2014",66,0,375,152,335,93,91,81,1,0,0,0,0,0,0,5,4,6,2," $74,293.00 ","","","0",33,"26-35"
10057,1951,Graduation,Single,,0,0,"07-19-2013",70,0,503,27,419,90,139,153,1,0,0,0,0,0,1,5,7,9,7," $72,282.00 ","","","1",75,"56+"
10061,1950,Graduation,Married,,0,1,"05-01-2013",29,0,724,17,143,0,8,196,2,0,0,0,0,0,0,9,2,12,7," $59,462.00 ","","","0",76,"56+"
10065,1970,"2n Cycle",Married,,0,0,"03-08-2013",27,0,7,4,13,15,8,17,2,0,0,0,0,0,0,2,0,4,5," $15,315.00 ","","","0",56,"56+"
10067,1976,"2n Cycle",Together,,1,1,"10-08-2013",79,0,4,0,4,0,0,5,1,0,0,0,0,0,0,1,0,2,7," $25,176.00 ","","","0",50,"46-55"
10069,1988,Basic,Together,,1,0,"08-31-2012",43,0,2,7,5,2,15,27,1,0,0,1,0,0,0,2,0,2,9," $13,724.00 ","","","1",38,"36-45"
10084,1972,Graduation,Married,,2,0,"05-18-2014",9,0,3,2,8,20,0,17,2,0,0,0,0,0,0,2,1,2,7," $24,434.00 ","","","0",54,"46-55"
10089,1974,Graduation,Divorced,,0,0,"05-04-2013",5,0,168,148,444,32,172,148,1,1,1,0,1,1,1,6,9,13,2," $102,692.00 ","","","5",52,"46-55"
10091,1956,Graduation,Single,,0,1,"05-20-2013",78,0,520,20,367,39,81,40,2,0,0,0,0,0,0,6,3,6,5," $60,230.00 ","","","0",70,"56+"
10092,1954,Graduation,Divorced,,0,1,"02-18-2013",46,0,1073,0,250,153,14,14,4,0,0,0,0,0,0,7,10,5,5," $70,044.00 ","","","0",72,"56+"
10095,1975,PhD,Divorced,,0,0,"01-05-2013",9,0,1001,12,240,16,12,12,1,0,0,0,0,0,0,5,4,10,2," $74,165.00 ","","","0",51,"46-55"
10099,1984,Graduation,Married,,1,0,"05-10-2013",21,0,238,115,215,169,69,76,3,0,0,0,0,0,0,5,3,13,4," $55,434.00 ","","","0",42,"36-45"
10102,1966,Graduation,Widow,,0,0,"12-05-2014",19,0,395,183,565,166,141,28,1,0,0,0,0,0,0,5,11,5,3," $79,946.00 ","","","0",60,"56+"
10104,1974,Graduation,Together,,2,1,"03-11-2013",65,0,4,0,2,0,0,2,1,0,0,0,0,0,0,1,0,2,7," $33,590.00 ","","","0",52,"46-55"
10120,1955,Graduation,Together,,0,1,"10-24-2013",84,0,116,6,82,6,6,41,2,0,0,0,0,0,0,3,1,6,5," $38,946.00 ","","","0",71,"56+"
10127,1965,Graduation,Married,,0,1,"06-04-2014",21,0,301,11,61,4,7,11,1,0,0,0,0,0,0,8,2,4,7," $58,692.00 ","","","0",61,"56+"
10128,1958,Graduation,Together,,0,1,"08-06-2013",21,0,620,16,165,0,24,82,5,0,0,0,0,0,0,5,5,12,5," $53,977.00 ","","","0",68,"56+"
10129,1966,Graduation,Together,,0,0,"12-03-2014",35,0,482,147,509,104,107,107,1,0,0,0,0,1,0,3,5,12,1," $82,427.00 ","","","1",60,"56+"
10133,1970,Graduation,Single,,0,0,"12-02-2014",16,0,1302,68,731,89,114,45,0,1,0,0,1,1,1,6,7,12,2," $93,790.00 ","","","4",56,"56+"
10140,1983,PhD,Together,,0,0,"09-28-2013",27,0,1308,0,396,23,0,0,1,0,1,0,1,0,0,5,7,4,3," $70,123.00 ","","","2",43,"36-45"
10141,1960,Master,Divorced,,0,0,"10-05-2013",1,0,7,1,6,0,3,3,1,0,0,0,0,0,0,0,0,3,4," $39,228.00 ","","","0",66,"56+"
10142,1976,PhD,Divorced,,0,1,"07-03-2013",99,0,372,18,126,47,48,78,2,0,0,0,0,0,0,5,2,11,4," $66,476.00 ","","","0",50,"46-55"
10144,1976,Graduation,Together,,0,1,"10-25-2012",84,0,297,7,79,0,11,182,2,0,0,0,0,0,0,8,2,4,8," $51,369.00 ","","","0",50,"46-55"
10146,1972,PhD,Together,,1,0,"02-03-2014",17,0,25,1,13,0,0,3,1,0,0,0,0,0,0,1,0,3,7," $38,887.00 ","","","0",54,"46-55"
10150,1961,Graduation,Single,,0,0,"11-21-2013",10,0,464,28,873,29,18,37,0,1,0,0,0,0,1,7,4,7,2," $86,429.00 ","","","2",65,"56+"
10151,1960,Graduation,Divorced,,0,2,"12-09-2012",38,0,317,46,247,151,46,139,1,0,0,0,0,0,0,4,5,12,3," $62,204.00 ","","","0",66,"56+"
10156,1975,Graduation,Single,,0,1,"03-06-2013",56,0,215,63,507,231,31,190,1,0,0,0,0,0,0,8,4,7,3," $84,196.00 ","","","0",51,"46-55"
10157,1965,Graduation,Single,,0,1,"01-25-2014",78,0,89,15,89,34,42,5,1,0,0,0,0,0,0,4,1,6,4," $59,686.00 ","","","0",61,"56+"
10159,1970,Graduation,Divorced,,0,1,"03-31-2013",77,0,440,81,368,0,122,174,6,0,0,0,0,0,0,11,5,9,6," $58,710.00 ","","","0",56,"56+"
10160,1956,Master,Together,,0,1,"06-21-2013",49,0,31,0,7,2,0,6,1,0,0,0,0,0,0,1,0,3,5," $50,943.00 ","","","0",70,"56+"
10163,1984,PhD,Single,,0,0,"10-09-2013",28,0,712,50,420,65,38,38,1,0,0,0,0,0,1,8,4,7,4," $82,733.00 ","","","1",42,"36-45"
10164,1958,Graduation,Single,,0,1,"03-04-2014",75,0,1017,33,417,108,100,16,1,0,0,0,1,1,0,5,5,5,5," $94,472.00 ","","","2",68,"56+"
10172,1988,Graduation,Single,,0,0,"10-08-2012",95,0,456,19,832,75,118,38,1,0,0,0,0,0,0,4,5,11,3," $68,655.00 ","","","0",38,"36-45"
10175,1958,PhD,Divorced,,0,1,"01-08-2013",0,0,18,0,2,0,0,2,1,0,0,0,0,0,0,1,0,3,4," $32,173.00 ","","","0",68,"56+"
10176,1968,Graduation,Single,,0,1,"08-24-2012",44,0,159,0,120,0,0,137,7,0,1,0,1,0,1,4,4,8,8," $57,107.00 ","","","3",58,"56+"
10177,1954,Graduation,Divorced,,0,1,"02-14-2013",4,0,531,69,300,150,138,150,3,0,0,0,0,0,0,5,4,8,2," $72,071.00 ","","","0",72,"56+"
10196,1978,Graduation,Married,,2,0,"12-03-2014",26,0,212,123,177,15,64,23,2,0,0,0,0,0,0,8,2,8,4," $71,427.00 ","","","0",48,"46-55"
10203,1990,Graduation,Single,,1,0,"06-30-2013",77,0,11,7,9,3,1,11,1,0,0,0,0,0,0,1,0,3,7," $26,095.00 ","","","0",36,"36-45"
10207,1978,Graduation,Together,,1,0,"06-19-2013",40,0,5,1,8,0,0,1,1,0,0,0,0,0,0,1,0,2,8," $22,775.00 ","","","0",48,"46-55"
10212,1986,Master,Together,,1,0,"01-13-2013",43,0,65,4,16,0,4,11,1,0,0,0,0,0,0,3,0,3,8," $42,386.00 ","","","0",40,"36-45"
10219,1972,Graduation,Together,,1,0,"06-18-2013",40,0,6,2,15,6,6,3,1,0,0,0,0,0,0,1,0,3,8," $31,590.00 ","","","0",54,"46-55"
10232,1963,PhD,Divorced,,0,1,"05-11-2013",9,0,174,18,81,28,6,24,3,0,0,0,0,0,0,3,2,7,3," $48,799.00 ","","","0",63,"56+"
10236,1975,Master,Single,,1,0,"09-16-2013",59,0,16,3,25,6,1,13,2,0,0,0,0,0,0,2,0,3,8," $31,160.00 ","","","0",51,"46-55"
10240,1949,Graduation,Together,,0,0,"02-19-2013",10,0,997,26,269,34,13,42,1,0,0,0,1,1,1,10,4,6,4," $69,372.00 ","","","3",77,"56+"
10241,1975,"2n Cycle",Divorced,,0,0,"12-15-2013",16,0,0,0,0,6,2,6,1,0,0,0,0,0,0,1,0,2,6," $11,448.00 ","","","0",51,"46-55"
10242,1966,PhD,Together,,1,1,"09-16-2013",39,0,56,0,11,0,0,8,2,0,0,0,0,0,0,2,0,4,5," $47,472.00 ","","","0",60,"56+"
10245,1986,"2n Cycle",Single,,0,0,"10-31-2012",71,0,160,80,369,67,39,41,1,0,0,0,0,0,0,3,3,8,1," $80,910.00 ","","","0",40,"36-45"
10250,1947,Basic,Together,,0,0,"11-20-2012",49,0,1,5,3,7,4,8,1,0,0,0,0,0,0,1,0,2,7," $28,389.00 ","","","0",79,"56+"
10258,1965,Master,Single,,2,1,"06-05-2013",94,0,27,0,5,0,0,3,2,0,0,0,0,0,0,1,0,3,8," $35,791.00 ","","","0",61,"56+"
10260,1965,Master,Together,,0,1,"08-26-2013",74,0,202,5,74,11,5,14,3,0,0,0,0,0,0,6,1,5,7," $45,143.00 ","","","0",61,"56+"
10262,1980,Graduation,Married,,2,0,"10-05-2013",96,0,8,2,15,0,10,18,4,0,0,0,0,0,0,3,1,3,5," $15,072.00 ","","","0",46,"46-55"
10264,1979,Graduation,Divorced,,1,0,"10-10-2012",60,0,1,2,8,4,3,13,2,0,0,1,0,0,1,1,1,2,7," $15,287.00 ","","","2",47,"46-55"
10270,1981,"2n Cycle",Married,,1,0,"03-10-2013",8,0,11,5,22,12,5,11,2,0,0,0,0,0,0,3,0,3,7," $35,523.00 ","","","0",45,"36-45"
10277,1961,Graduation,Single,,0,1,"02-21-2013",27,0,36,0,2,0,0,4,1,0,0,0,0,0,0,1,0,3,7," $30,081.00 ","","","0",65,"56+"
10281,1970,Graduation,Divorced,,1,0,"07-02-2014",11,0,180,60,241,13,54,54,2,0,0,0,0,0,1,5,5,7,4," $64,713.00 ","","","1",56,"56+"
10286,1962,Graduation,Married,,0,0,"03-02-2014",2,0,318,8,407,150,35,8,1,0,0,0,0,0,0,2,8,13,0," $83,715.00 ","","","0",64,"56+"
10299,1969,PhD,Single,,0,0,"09-11-2012",73,0,389,91,248,64,49,41,3,0,0,0,0,0,1,6,3,13,5," $48,240.00 ","","","1",57,"56+"
10304,1959,Graduation,Married,,0,0,"12-28-2012",77,0,6,1,7,23,4,19,1,0,0,0,0,0,0,1,1,2,8," $18,690.00 ","","","0",67,"56+"
10307,1956,Graduation,Married,,0,2,"08-31-2013",91,0,369,9,87,12,14,34,3,0,0,0,0,0,0,6,2,8,5," $50,387.00 ","","","0",70,"56+"
10311,1969,Graduation,Married,,0,1,"05-10-2013",0,0,16,4,12,2,4,321,0,0,0,0,0,0,0,25,0,0,1," $4,428.00 ","","","0",57,"56+"
10313,1975,Graduation,Married,,1,1,"10-28-2012",69,0,159,4,45,6,2,38,6,0,0,0,0,0,0,5,1,4,8," $48,178.00 ","","","0",51,"46-55"
10314,1948,PhD,Married,,0,0,"12-16-2012",79,0,847,66,119,86,89,111,1,1,0,0,1,0,1,9,10,5,4," $83,837.00 ","","","3",78,"56+"
10319,1971,Graduation,Married,,0,1,"02-26-2013",56,0,1090,12,96,16,12,60,4,0,0,0,1,0,0,3,4,11,8," $66,303.00 ","","","1",55,"46-55"
10323,1952,Graduation,Married,,0,1,"10-25-2013",88,0,205,7,41,3,2,46,2,0,0,0,0,0,0,4,2,5,5," $49,413.00 ","","","0",74,"56+"
10339,1954,Master,Together,,0,1,"06-23-2013",83,0,161,0,22,0,0,24,2,0,0,0,0,0,0,4,1,4,6,"","","","0",72,"56+"
10340,1984,Graduation,Together,,1,0,"11-13-2012",68,0,75,12,141,43,39,187,6,0,0,0,0,0,0,6,1,5,8," $35,196.00 ","","","0",42,"36-45"
10341,1948,Graduation,Together,,0,0,"02-23-2014",45,0,68,28,39,16,30,41,1,0,0,0,0,0,0,2,2,5,2," $51,315.00 ","","","0",78,"56+"
10343,1991,"2n Cycle",Single,,0,0,"09-29-2012",27,0,605,91,399,0,45,205,2,0,0,0,0,0,0,3,6,8,3," $61,618.00 ","","","0",35,"26-35"
10350,1950,PhD,Married,,2,1,"09-05-2013",37,0,33,0,5,0,0,0,1,0,0,0,0,0,0,1,0,3,4," $54,432.00 ","","","0",76,"56+"
10352,1963,Graduation,Widow,,1,1,"07-09-2012",2,0,50,4,28,6,3,26,3,0,0,0,0,0,1,3,1,2,9," $34,213.00 ","","","1",63,"56+"
10356,1957,PhD,Divorced,,1,1,"09-22-2012",5,0,29,0,2,0,0,1,1,0,0,0,0,0,0,1,0,3,7," $41,437.00 ","","","0",69,"56+"
10364,1959,Graduation,Divorced,,0,0,"07-13-2013",72,0,0,0,1,2,12,5,1,0,0,0,0,0,0,1,0,2,8," $23,295.00 ","","","0",67,"56+"
10377,1958,Master,Together,,0,1,"06-06-2013",37,0,170,6,97,24,12,88,3,0,0,0,0,0,0,6,1,5,6," $46,692.00 ","","","0",68,"56+"
10379,1962,Master,Single,,0,2,"08-11-2013",87,0,327,9,122,19,14,83,5,0,0,0,0,0,0,5,2,9,6," $59,247.00 ","","","0",64,"56+"
10380,1972,Master,Married,,1,0,"09-20-2013",50,0,40,1,40,4,3,18,1,0,0,0,0,0,0,3,0,3,8," $37,787.00 ","","","0",54,"46-55"
10381,1979,Graduation,Single,,0,1,"05-07-2013",43,0,14,0,3,0,0,4,1,0,0,0,0,0,0,1,0,2,6," $47,691.00 ","","","0",47,"46-55"
10383,1966,Graduation,Divorced,,0,0,"02-04-2013",30,0,295,35,482,121,120,40,1,0,0,0,0,0,1,5,5,10,3," $70,287.00 ","","","1",60,"56+"
10390,1959,"2n Cycle",Married,,0,1,"10-02-2013",27,0,6,7,4,3,4,6,1,0,0,0,0,0,0,1,0,3,6," $26,887.00 ","","","0",67,"56+"
